dataset,seq_len,pred_len,model,norm,alpha,seed,MSE,MAE,RMSE,MAPE,MSPE,dish_init,scaled,prior,features,timestamp
ETTm2,24,24,Autoformer,none,0.0,2025,6.58206,1.65619,2.56555,7527774.5,3032041800000000.0,avg,False,none,M,20260622_080027
ETTm2,96,96,Autoformer,none,0.0,2023,11.68111,2.19985,3.41776,9809133.0,4343155500000000.0,avg,False,none,M,20260622_083042
ETTm2,96,96,Autoformer,none,0.0,2024,12.71351,2.28833,3.5656,9261144.0,4109976300000000.0,avg,False,none,M,20260622_085425
ETTm2,336,336,Autoformer,revin,0.0,2024,20.10578,2.87553,4.48395,9846098.0,4388118400000000.0,avg,False,none,M,20260622_090432
ETTm2,96,96,Autoformer,none,0.0,2025,11.65872,2.18399,3.41449,9403795.0,4109762400000000.0,avg,False,none,M,20260622_092414
ETTm2,336,336,Autoformer,revin,0.0,2025,19.59961,2.82127,4.42714,9932525.0,4626169400000000.0,avg,False,none,M,20260622_095238
ETTm2,24,24,Autoformer,revin,0.0,2023,7.07246,1.66789,2.65941,7194752.5,3210381800000000.0,avg,False,none,M,20260622_095648
ETTm2,24,24,Autoformer,dishts,0.0,2023,7.1624,1.7,2.67627,7173635.5,3226540200000000.0,avg,False,none,M,20260622_100323
ETTm2,24,24,Autoformer,revin,0.0,2024,7.35635,1.71812,2.71226,7083532.5,3127010300000000.0,avg,False,none,M,20260622_100539
ETTm2,24,24,Autoformer,dishts,0.0,2024,7.29878,1.71686,2.70162,7200413.0,3042712400000000.0,avg,False,none,M,20260622_101408
ETTm2,24,24,Autoformer,revin,0.0,2025,6.92742,1.6428,2.632,6912643.0,3085694000000000.0,avg,False,none,M,20260622_102240
ETTm2,24,24,Autoformer,dishts,0.0,2025,7.05271,1.69303,2.65569,7299044.5,3278802700000000.0,avg,False,none,M,20260622_102617
ETTm2,48,48,Autoformer,dishts,0.0,2023,11.26235,2.16329,3.35594,8706966.0,3928985300000000.0,avg,False,none,M,20260622_104205
ETTm2,96,96,Autoformer,revin,0.0,2023,12.07296,2.20147,3.47462,9286987.0,4262091700000000.0,avg,False,none,M,20260622_104409
ETTm2,48,48,Autoformer,dishts,0.0,2024,10.29595,2.09542,3.20873,8772068.0,4290612500000000.0,avg,False,none,M,20260622_105900
ETTm2,48,48,Autoformer,dishts,0.0,2025,11.19201,2.15766,3.34545,9045565.0,4195922400000000.0,avg,False,none,M,20260622_110939
ETTm2,96,96,Autoformer,revin,0.0,2024,11.38541,2.17623,3.37423,8649441.0,3765813400000000.0,avg,False,none,M,20260622_110942
ETTm2,96,96,Autoformer,dishts,0.0,2023,12.29042,2.24345,3.50577,10421059.0,5378739000000000.0,avg,False,none,M,20260622_112543
ETTm2,96,96,Autoformer,revin,0.0,2025,12.88934,2.30363,3.59017,9849368.0,4592141500000000.0,avg,False,none,M,20260622_113334
ETTm2,96,96,Autoformer,dishts,0.0,2024,11.93498,2.23177,3.4547,9945527.0,5037372000000000.0,avg,False,none,M,20260622_114224
ETTm2,96,96,Autoformer,dishts,0.0,2025,11.55117,2.1928,3.3987,10589960.0,5453198600000000.0,avg,False,none,M,20260622_120615
ETTm2,168,168,Autoformer,revin,0.0,2023,14.27412,2.4063,3.77811,9313065.0,4101364400000000.0,avg,False,none,M,20260622_122312
ETTm2,168,168,Autoformer,dishts,0.0,2023,14.13172,2.39479,3.75922,10570792.0,5117985000000000.0,avg,False,none,M,20260622_123737
ETTm2,168,168,Autoformer,revin,0.0,2024,15.2436,2.47338,3.90431,10555423.0,4969244400000000.0,avg,False,none,M,20260622_125930
ETTm2,168,168,Autoformer,dishts,0.0,2024,13.01118,2.2963,3.6071,10054915.0,4259874700000000.0,avg,False,none,M,20260622_131223
ETTm2,168,168,Autoformer,revin,0.0,2025,15.62504,2.53174,3.95285,9406734.0,4043992500000000.0,avg,False,none,M,20260622_135521
ETTm2,168,168,Autoformer,dishts,0.0,2025,13.13534,2.31797,3.62427,10244142.0,4507900000000000.0,avg,False,none,M,20260622_140723
WTH,24,24,Informer,none,0.0,2023,10378.032,34.78626,101.87263,1509624200.0,4.579933e+19,avg,False,none,M,20260622_143903
WTH,24,24,Informer,none,0.0,2024,11535.848,34.45849,107.40506,1450656100.0,5.305452e+19,avg,False,none,M,20260622_144745
WTH,24,24,Informer,none,0.0,2025,5216.249,24.99932,72.2236,951094600.0,2.039215e+19,avg,False,none,M,20260622_145539
WTH,48,48,Informer,none,0.0,2023,5576.6846,25.87038,74.6772,922931460.0,1.9524303e+19,avg,False,none,M,20260622_150833
WTH,48,48,Informer,none,0.0,2024,5827.7773,24.3564,76.33988,688336600.0,1.6162574e+19,avg,False,none,M,20260622_152023
ETTm2,336,336,Autoformer,revin,0.0,2023,18.59804,2.73669,4.31255,10382726.0,4973038500000000.0,avg,False,none,M,20260622_152150
WTH,48,48,Informer,none,0.0,2025,6568.2993,26.94136,81.04504,941182200.0,2.453532e+19,avg,False,none,M,20260622_153101
WTH,96,96,Informer,none,0.0,2023,2944.338,20.08228,54.26176,502893820.0,4.7854034e+18,avg,False,none,M,20260622_154458
WTH,96,96,Informer,none,0.0,2024,3994.852,22.02317,63.20484,582166460.0,8.2003424e+18,avg,False,none,M,20260622_160246
WTH,96,96,Informer,none,0.0,2025,2447.8337,17.36358,49.47558,297411700.0,1.3614189e+18,avg,False,none,M,20260622_161727
WTH,168,168,Informer,none,0.0,2023,2677.4695,19.45057,51.74427,383494620.0,2.2972554e+18,avg,False,none,M,20260622_163803
ETTm2,336,336,Autoformer,revin,0.0,2024,19.24381,2.80141,4.38678,9688827.0,4285267000000000.0,avg,False,none,M,20260622_165404
WTH,168,168,Informer,none,0.0,2024,2486.251,17.13553,49.86232,269616860.0,1.5452943e+18,avg,False,none,M,20260622_170205
WTH,168,168,Informer,none,0.0,2025,2814.235,19.07782,53.04936,382594460.0,2.492134e+18,avg,False,none,M,20260622_172350
WTH,336,336,Informer,none,0.0,2023,2646.5513,18.69632,51.44464,359650800.0,2.3258522e+18,avg,False,none,M,20260622_180728
ETTm2,336,336,Autoformer,revin,0.0,2025,18.82434,2.74335,4.3387,9699152.0,4385878600000000.0,avg,False,none,M,20260622_181912
ETTm2,24,24,Autoformer,dishts,0.0,2023,6.99039,1.68033,2.64394,7016501.5,3174508300000000.0,avg,False,none,M,20260622_183642
WTH,336,336,Informer,none,0.0,2024,2576.4607,18.46943,50.75885,407018240.0,2.8449896e+18,avg,False,none,M,20260622_184817
ETTm2,24,24,Autoformer,dishts,0.0,2024,6.86089,1.65661,2.61933,7319363.5,3207684200000000.0,avg,False,none,M,20260622_185450
ETTm2,24,24,Autoformer,dishts,0.0,2025,7.6182,1.74449,2.76011,7860584.5,3392771300000000.0,avg,False,none,M,20260622_191045
WTH,336,336,Informer,none,0.0,2025,2634.2263,18.75522,51.32472,362504500.0,2.373101e+18,avg,False,none,M,20260622_191052
WTH,24,24,Informer,revin,0.0,2023,2865.4404,13.17472,53.52981,231199660.0,3.8672435e+18,avg,False,none,M,20260622_191653
WTH,24,24,Informer,revin,0.0,2024,2724.0295,12.56409,52.19224,191251260.0,2.8902062e+18,avg,False,none,M,20260622_192235
WTH,24,24,Informer,revin,0.0,2025,2750.0532,12.76449,52.44095,231401820.0,3.704204e+18,avg,False,none,M,20260622_192916
ETTm2,96,96,Autoformer,dishts,0.0,2023,12.29042,2.24345,3.50577,10421059.0,5378739000000000.0,avg,False,none,M,20260622_193018
WTH,48,48,Informer,revin,0.0,2023,4332.198,17.8086,65.81944,451304700.0,8.3896217e+18,avg,False,none,M,20260622_193741
WTH,48,48,Informer,revin,0.0,2024,4521.985,17.39306,67.2457,377847140.0,6.73158e+18,avg,False,none,M,20260622_194613
ETTm2,96,96,Autoformer,dishts,0.0,2024,11.93498,2.23177,3.4547,9945527.0,5037372000000000.0,avg,False,none,M,20260622_195228
WTH,48,48,Informer,revin,0.0,2025,4223.5156,16.98867,64.98858,357957860.0,5.4260036e+18,avg,False,none,M,20260622_195407
WTH,96,96,Informer,revin,0.0,2023,2562.2268,14.60009,50.61844,275843940.0,2.3303143e+18,avg,False,none,M,20260622_200815
WTH,96,96,Informer,revin,0.0,2024,2595.3792,14.45324,50.94486,273631780.0,2.826331e+18,avg,False,none,M,20260622_202055
ETTm2,96,96,Autoformer,dishts,0.0,2025,11.55117,2.1928,3.3987,10589960.0,5453198600000000.0,avg,False,none,M,20260622_202257
WTH,96,96,Informer,revin,0.0,2025,2380.8584,14.1692,48.79404,274419840.0,2.2839104e+18,avg,False,none,M,20260622_204340
ETTm2,168,168,Autoformer,dishts,0.0,2023,14.41901,2.43477,3.79724,11374790.0,5682024000000000.0,avg,False,none,M,20260622_210417
WTH,168,168,Informer,revin,0.0,2023,2243.3535,13.98276,47.36405,239715890.0,1.6283644e+18,avg,False,none,M,20260622_212641
WTH,168,168,Informer,revin,0.0,2024,2328.9646,14.77463,48.25934,283692000.0,1.7055278e+18,avg,False,none,M,20260622_214139
ETTm2,168,168,Autoformer,dishts,0.0,2024,13.33093,2.35607,3.65115,10356254.0,4820963400000000.0,avg,False,none,M,20260622_215003
